Species,Turbine_Longitude,Turbine_Latitude,Timestamp,Distance
Larus hyperboreus,-161.79008,60.797314,2017/10/28 23:23:17,0.95941025
Larus hyperboreus,-161.79051,60.797504,2017/10/28 23:23:17,0.9440313
Larus hyperboreus,-161.78984,60.79701,2017/10/28 23:37:57,0.90338063
Larus hyperboreus,-161.79008,60.797314,2017/10/28 23:37:57,0.88150626
Larus hyperboreus,-161.79051,60.797504,2017/10/28 23:37:57,0.8669114
Larus hyperboreus,-161.78984,60.79701,2017/11/03 23:43:30,0.5415175
Larus hyperboreus,-161.79008,60.797314,2017/11/03 23:43:30,0.53833854
Larus hyperboreus,-161.79051,60.797504,2017/11/03 23:43:30,0.5451071
Larus hyperboreus,-161.79353,60.794064,2017/11/03 23:43:30,0.7603335
Larus hyperboreus,-161.78984,60.79701,2017/11/03 23:43:58,0.5415175
Larus hyperboreus,-161.79008,60.797314,2017/11/03 23:43:58,0.53833854
Larus hyperboreus,-161.79051,60.797504,2017/11/03 23:43:58,0.5451071
Larus hyperboreus,-161.79353,60.794064,2017/11/03 23:43:58,0.7603335
Larus hyperboreus,-161.78984,60.79701,2017/11/06 21:29:16,0.4341474
Larus hyperboreus,-161.79008,60.797314,2017/11/06 21:29:16,0.42287344
Larus hyperboreus,-161.79051,60.797504,2017/11/06 21:29:16,0.42252105
Larus hyperboreus,-161.79353,60.794064,2017/11/06 21:29:16,0.67166907
Larus hyperboreus,-161.78984,60.79701,2017/11/09 20:53:28,0.8742625
Larus hyperboreus,-161.79008,60.797314,2017/11/09 20:53:28,0.89161795
Larus hyperboreus,-161.79051,60.797504,2017/11/09 20:53:28,0.9106218
Larus hyperboreus,-161.79353,60.794064,2017/11/09 20:53:28,0.9187013
Larus hyperboreus,-161.88658,60.78057,2017/11/10 00:25:20,0.7909163
Larus hyperboreus,-161.78984,60.79701,2017/08/13 22:43:46,0.7524697
Larus hyperboreus,-161.79008,60.797314,2017/08/13 22:43:46,0.7696008
Larus hyperboreus,-161.79051,60.797504,2017/08/13 22:43:46,0.78854436
Larus hyperboreus,-161.79353,60.794064,2017/08/13 22:43:46,0.8054385
Larus hyperboreus,-161.78984,60.79701,2017/08/13 22:48:19,0.69335115
Larus hyperboreus,-161.79008,60.797314,2017/08/13 22:48:19,0.7111283
Larus hyperboreus,-161.79051,60.797504,2017/08/13 22:48:19,0.7302616
Larus hyperboreus,-161.79353,60.794064,2017/08/13 22:48:19,0.7392504
Larus hyperboreus,-161.78984,60.79701,2017/08/13 22:54:01,0.8689503
Larus hyperboreus,-161.79008,60.797314,2017/08/13 22:54:01,0.8514951
Larus hyperboreus,-161.79051,60.797504,2017/08/13 22:54:01,0.84380937
Larus hyperboreus,-161.78984,60.79701,2017/08/17 23:45:56,0.7588343
Larus hyperboreus,-161.79008,60.797314,2017/08/17 23:45:56,0.73775244
Larus hyperboreus,-161.79051,60.797504,2017/08/17 23:45:56,0.7247873
Larus hyperboreus,-161.79353,60.794064,2017/08/17 23:45:56,0.969512
Larus hyperboreus,-161.78984,60.79701,2017/08/19 21:46:16,0.4712213
Larus hyperboreus,-161.79008,60.797314,2017/08/19 21:46:16,0.47680372
Larus hyperboreus,-161.79051,60.797504,2017/08/19 21:46:16,0.49002975
Larus hyperboreus,-161.79353,60.794064,2017/08/19 21:46:16,0.6501833
Larus hyperboreus,-161.78984,60.79701,2017/08/19 22:19:03,0.9668914
Larus hyperboreus,-161.79008,60.797314,2017/08/19 22:19:03,0.94553417
Larus hyperboreus,-161.79051,60.797504,2017/08/19 22:19:03,0.93200696
Larus hyperboreus,-161.78984,60.79701,2017/08/19 23:17:23,0.8905589
Larus hyperboreus,-161.79008,60.797314,2017/08/19 23:17:23,0.87709343
Larus hyperboreus,-161.79051,60.797504,2017/08/19 23:17:23,0.87400997
Larus hyperboreus,-161.78984,60.79701,2017/08/19 23:19:53,0.6977105
Larus hyperboreus,-161.79008,60.797314,2017/08/19 23:19:53,0.7197291
Larus hyperboreus,-161.79051,60.797504,2017/08/19 23:19:53,0.73494136
Larus hyperboreus,-161.79353,60.794064,2017/08/19 23:19:53,0.5351289
Larus hyperboreus,-161.78984,60.79701,2017/08/19 23:23:54,0.8905589
Larus hyperboreus,-161.79008,60.797314,2017/08/19 23:23:54,0.87709343
Larus hyperboreus,-161.79051,60.797504,2017/08/19 23:23:54,0.87400997
Larus hyperboreus,-161.78984,60.79701,2017/08/20 00:06:46,0.22238499
Larus hyperboreus,-161.79008,60.797314,2017/08/20 00:06:46,0.23012578
Larus hyperboreus,-161.79051,60.797504,2017/08/20 00:06:46,0.22974867
Larus hyperboreus,-161.79353,60.794064,2017/08/20 00:06:46,0.08123783
Larus hyperboreus,-161.78984,60.79701,2017/08/27 23:32:22,0.79716825
Larus hyperboreus,-161.79008,60.797314,2017/08/27 23:32:22,0.7861612
Larus hyperboreus,-161.79051,60.797504,2017/08/27 23:32:22,0.7856601
Larus hyperboreus,-161.78984,60.79701,2017/09/04 23:40:52,0.3396956
Larus hyperboreus,-161.79008,60.797314,2017/09/04 23:40:52,0.361675
Larus hyperboreus,-161.79051,60.797504,2017/09/04 23:40:52,0.38070953
Larus hyperboreus,-161.79353,60.794064,2017/09/04 23:40:52,0.32960033
Larus hyperboreus,-161.78984,60.79701,2017/09/07 00:55:38,0.9960076
Larus hyperboreus,-161.79008,60.797314,2017/09/07 00:55:38,0.9807406
Larus hyperboreus,-161.79051,60.797504,2017/09/07 00:55:38,0.97562724
Larus hyperboreus,-161.79008,60.797314,2017/09/16 21:26:40,0.9880564
Larus hyperboreus,-161.79051,60.797504,2017/09/16 21:26:40,0.9696347
Larus hyperboreus,-161.78984,60.79701,2017/09/19 00:17:13,0.72276604
Larus hyperboreus,-161.79008,60.797314,2017/09/19 00:17:13,0.72268826
Larus hyperboreus,-161.79051,60.797504,2017/09/19 00:17:13,0.7317272
Larus hyperboreus,-161.79353,60.794064,2017/09/19 00:17:13,0.9260321
Larus hyperboreus,-161.78984,60.79701,2017/09/20 21:10:04,0.54108125
Larus hyperboreus,-161.79008,60.797314,2017/09/20 21:10:04,0.54111207
Larus hyperboreus,-161.79051,60.797504,2017/09/20 21:10:04,0.5503906
Larus hyperboreus,-161.79353,60.794064,2017/09/20 21:10:04,0.7470069
Larus hyperboreus,-161.78984,60.79701,2017/09/21 00:01:18,0.64909124
Larus hyperboreus,-161.79008,60.797314,2017/09/21 00:01:18,0.6423524
Larus hyperboreus,-161.79051,60.797504,2017/09/21 00:01:18,0.6459746
Larus hyperboreus,-161.79353,60.794064,2017/09/21 00:01:18,0.87798244
Larus hyperboreus,-161.78984,60.79701,2017/10/04 22:57:20,0.20879537
Larus hyperboreus,-161.79008,60.797314,2017/10/04 22:57:20,0.224222
Larus hyperboreus,-161.79051,60.797504,2017/10/04 22:57:20,0.24278851
Larus hyperboreus,-161.79353,60.794064,2017/10/04 22:57:20,0.34803626
Larus hyperboreus,-161.78984,60.79701,2017/10/07 00:10:47,0.9892783
Larus hyperboreus,-161.79008,60.797314,2017/10/07 00:10:47,0.9785907
Larus hyperboreus,-161.79051,60.797504,2017/10/07 00:10:47,0.9783102
Larus hyperboreus,-161.79051,60.797504,2017/10/08 23:25:48,0.9990339
Larus hyperboreus,-161.79353,60.794064,2017/10/08 23:25:48,0.9018789
Larus hyperboreus,-161.78984,60.79701,2017/10/10 21:12:32,0.8278401
Larus hyperboreus,-161.79008,60.797314,2017/10/10 21:12:32,0.8067591
Larus hyperboreus,-161.79051,60.797504,2017/10/10 21:12:32,0.7937762
Larus hyperboreus,-161.78984,60.79701,2017/10/12 23:06:10,0.9660414
Larus hyperboreus,-161.79008,60.797314,2017/10/12 23:06:10,0.96289015
Larus hyperboreus,-161.79051,60.797504,2017/10/12 23:06:10,0.96937764
Larus hyperboreus,-161.78984,60.79701,2017/10/15 00:23:48,0.93517846
Larus hyperboreus,-161.79008,60.797314,2017/10/15 00:23:48,0.9173923
Larus hyperboreus,-161.79051,60.797504,2017/10/15 00:23:48,0.9092604
Larus hyperboreus,-161.78984,60.79701,2017/10/15 00:25:17,0.94515777
Larus hyperboreus,-161.79008,60.797314,2017/10/15 00:25:17,0.927859
Larus hyperboreus,-161.79051,60.797504,2017/10/15 00:25:17,0.92034197
Larus hyperboreus,-161.79008,60.797314,2017/08/13 20:22:05,0.99327004
Larus hyperboreus,-161.79051,60.797504,2017/08/13 20:22:05,0.9853298
Larus hyperboreus,-161.78984,60.79701,2017/08/17 23:47:35,0.6043683
Larus hyperboreus,-161.79008,60.797314,2017/08/17 23:47:35,0.61956656
Larus hyperboreus,-161.79051,60.797504,2017/08/17 23:47:35,0.6378428
Larus hyperboreus,-161.79353,60.794064,2017/08/17 23:47:35,0.6919643
Larus hyperboreus,-161.78984,60.79701,2017/08/17 23:58:35,0.5726283
Larus hyperboreus,-161.79008,60.797314,2017/08/17 23:58:35,0.5881726
Larus hyperboreus,-161.79051,60.797504,2017/08/17 23:58:35,0.6065899
Larus hyperboreus,-161.79353,60.794064,2017/08/17 23:58:35,0.6580359
Larus hyperboreus,-161.78984,60.79701,2017/08/19 20:04:57,0.8059341
Larus hyperboreus,-161.79008,60.797314,2017/08/19 20:04:57,0.8161942
Larus hyperboreus,-161.79051,60.797504,2017/08/19 20:04:57,0.83203703
Larus hyperboreus,-161.79353,60.794064,2017/08/19 20:04:57,0.93697155
Larus hyperboreus,-161.78984,60.79701,2017/08/19 21:43:47,0.709708
Larus hyperboreus,-161.79008,60.797314,2017/08/19 21:43:47,0.6959326
Larus hyperboreus,-161.79051,60.797504,2017/08/19 21:43:47,0.6786079
Larus hyperboreus,-161.79353,60.794064,2017/08/19 21:43:47,0.68962646
Larus hyperboreus,-161.78984,60.79701,2017/08/19 22:25:36,0.9031988
Larus hyperboreus,-161.79008,60.797314,2017/08/19 22:25:36,0.90113294
Larus hyperboreus,-161.79051,60.797504,2017/08/19 22:25:36,0.90852535
Larus hyperboreus,-161.79353,60.794064,2017/08/19 23:28:29,0.9149339
Larus hyperboreus,-161.79051,60.797504,2017/08/21 20:56:53,0.9968672
Larus hyperboreus,-161.78984,60.79701,2017/08/21 21:22:36,0.81576395
Larus hyperboreus,-161.79008,60.797314,2017/08/21 21:22:36,0.807841
Larus hyperboreus,-161.79051,60.797504,2017/08/21 21:22:36,0.8102693
Larus hyperboreus,-161.78984,60.79701,2017/08/22 00:35:53,0.7725335
Larus hyperboreus,-161.79008,60.797314,2017/08/22 00:35:53,0.7791566
Larus hyperboreus,-161.79051,60.797504,2017/08/22 00:35:53,0.79284286
Larus hyperboreus,-161.79353,60.794064,2017/08/22 00:35:53,0.9343387
Larus hyperboreus,-161.78984,60.79701,2017/10/17 00:01:00,0.89318633
Larus hyperboreus,-161.79008,60.797314,2017/10/17 00:01:00,0.88235605
Larus hyperboreus,-161.79051,60.797504,2017/10/17 00:01:00,0.8819772
Larus hyperboreus,-161.78984,60.79701,2017/10/21 00:22:13,0.64182556
Larus hyperboreus,-161.79008,60.797314,2017/10/21 00:22:13,0.62367386
Larus hyperboreus,-161.79051,60.797504,2017/10/21 00:22:13,0.6152066
Larus hyperboreus,-161.79353,60.794064,2017/10/21 00:22:13,0.872784
Larus hyperboreus,-161.78984,60.79701,2017/10/24 20:33:40,0.9563786
Larus hyperboreus,-161.79008,60.797314,2017/10/24 20:33:40,0.93958324
Larus hyperboreus,-161.79051,60.797504,2017/10/24 20:33:40,0.9326841
Larus hyperboreus,-161.78984,60.79701,2017/10/24 20:37:21,0.9603348
Larus hyperboreus,-161.79008,60.797314,2017/10/24 20:37:21,0.95114076
Larus hyperboreus,-161.79051,60.797504,2017/10/24 20:37:21,0.9523124
Larus hyperboreus,-161.78984,60.79701,2017/10/24 22:17:42,0.9563786
Larus hyperboreus,-161.79008,60.797314,2017/10/24 22:17:42,0.93958324
Larus hyperboreus,-161.79051,60.797504,2017/10/24 22:17:42,0.9326841
Larus hyperboreus,-161.78984,60.79701,2017/10/24 22:32:18,0.89172703
Larus hyperboreus,-161.79008,60.797314,2017/10/24 22:32:18,0.8753588
Larus hyperboreus,-161.79051,60.797504,2017/10/24 22:32:18,0.86899996
Larus hyperboreus,-161.78984,60.79701,2017/10/31 00:38:51,0.7914811
Larus hyperboreus,-161.79008,60.797314,2017/10/31 00:38:51,0.7829619
Larus hyperboreus,-161.79051,60.797504,2017/10/31 00:38:51,0.784855
Larus hyperboreus,-161.78984,60.79701,2017/08/13 22:58:03,0.9373998
Larus hyperboreus,-161.79008,60.797314,2017/08/13 22:58:03,0.9276827
Larus hyperboreus,-161.79051,60.797504,2017/08/13 22:58:03,0.9283664
Larus hyperboreus,-161.78984,60.79701,2017/08/15 23:04:41,0.8483016
Larus hyperboreus,-161.79008,60.797314,2017/08/15 23:04:41,0.8600791
Larus hyperboreus,-161.79051,60.797504,2017/08/15 23:04:41,0.8767271
Larus hyperboreus,-161.79353,60.794064,2017/08/15 23:04:41,0.96347547
Larus hyperboreus,-161.79008,60.797314,2017/08/24 00:16:40,0.9962067
Larus hyperboreus,-161.79051,60.797504,2017/08/24 00:16:40,0.9916578
Larus hyperboreus,-161.78984,60.79701,2017/08/25 20:32:19,0.97474384
Larus hyperboreus,-161.79008,60.797314,2017/08/25 20:32:19,0.9550149
Larus hyperboreus,-161.79051,60.797504,2017/08/25 20:32:19,0.94419634
Larus hyperboreus,-161.78984,60.79701,2017/08/27 22:48:16,0.33854324
Larus hyperboreus,-161.79008,60.797314,2017/08/27 22:48:16,0.3430592
Larus hyperboreus,-161.79051,60.797504,2017/08/27 22:48:16,0.35581037
Larus hyperboreus,-161.79353,60.794064,2017/08/27 22:48:16,0.53083163
Larus hyperboreus,-161.78984,60.79701,2017/09/16 21:18:11,0.7307113
Larus hyperboreus,-161.79008,60.797314,2017/09/16 21:18:11,0.7081073
Larus hyperboreus,-161.79051,60.797504,2017/09/16 21:18:11,0.6910005
Larus hyperboreus,-161.79353,60.794064,2017/09/16 21:18:11,0.9007323
Larus hyperboreus,-161.78984,60.79701,2017/09/16 22:48:55,0.74259156
Larus hyperboreus,-161.79008,60.797314,2017/09/16 22:48:55,0.7199731
Larus hyperboreus,-161.79051,60.797504,2017/09/16 22:48:55,0.7024604
Larus hyperboreus,-161.79353,60.794064,2017/09/16 22:48:55,0.90575105
Larus hyperboreus,-161.78984,60.79701,2017/09/18 20:23:17,0.91946614
Larus hyperboreus,-161.79008,60.797314,2017/09/18 20:23:17,0.9136559
Larus hyperboreus,-161.79051,60.797504,2017/09/18 20:23:17,0.91791666
Larus hyperboreus,-161.78984,60.79701,2017/09/18 20:23:17,0.7517727
Larus hyperboreus,-161.79008,60.797314,2017/09/18 20:23:17,0.74976087
Larus hyperboreus,-161.79051,60.797504,2017/09/18 20:23:17,0.75727767
Larus hyperboreus,-161.79353,60.794064,2017/09/18 20:23:17,0.96351665
Larus hyperboreus,-161.78984,60.79701,2017/09/21 00:01:27,0.6600801
Larus hyperboreus,-161.79008,60.797314,2017/09/21 00:01:27,0.64791995
Larus hyperboreus,-161.79051,60.797504,2017/09/21 00:01:27,0.63147897
Larus hyperboreus,-161.79353,60.794064,2017/09/21 00:01:27,0.6227727
Larus hyperboreus,-161.78984,60.79701,2017/09/24 20:02:32,0.85924643
Larus hyperboreus,-161.79008,60.797314,2017/09/24 20:02:32,0.84125865
Larus hyperboreus,-161.79051,60.797504,2017/09/24 20:02:32,0.83289284
Larus hyperboreus,-166.09758,61.5357,2019/05/08 20:52:38,0.5015997
Larus hyperboreus,-166.09547,61.5357,2019/05/08 20:52:38,0.44099355
Larus hyperboreus,-166.09657,61.5359,2019/05/08 20:52:38,0.46586308
Larus hyperboreus,-166.09758,61.5357,2019/05/14 20:57:56,0.97772133
Larus hyperboreus,-166.09657,61.5359,2019/05/14 20:57:56,0.994241
Larus hyperboreus,-166.09758,61.5357,2019/05/14 21:37:21,0.5598331
Larus hyperboreus,-166.09547,61.5357,2019/05/14 21:37:21,0.5933181
Larus hyperboreus,-166.09657,61.5359,2019/05/14 21:37:21,0.5630877
Larus hyperboreus,-166.09758,61.5357,2019/05/15 00:26:23,0.90601015
Larus hyperboreus,-166.09547,61.5357,2019/05/15 00:26:23,0.9726926
Larus hyperboreus,-166.09657,61.5359,2019/05/15 00:26:23,0.94167495
Larus hyperboreus,-166.09758,61.5357,2019/05/16 21:20:12,0.669805
Larus hyperboreus,-166.09547,61.5357,2019/05/16 21:20:12,0.7173522
Larus hyperboreus,-166.09657,61.5359,2019/05/16 21:20:12,0.68217963
Larus hyperboreus,-165.42728,64.5684,2018/10/13 23:05:15,0.9852378
Brachyramphus brevirostris,-71.293396,44.74979,2011/08/04 16:08:33,0.9933038
Brachyramphus brevirostris,-67.88752,44.7872,2009/08/12 17:24:57,0.7092396
